-0.08,-0.08,0.0066611734218895435,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
-0.06933333333333333,-0.08,0.0051775104366242886,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
-0.05866666666666667,-0.08,0.0083248196169734,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
-0.048,-0.08,0.0003869419451802969,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
-0.037333333333333336,-0.08,0.0054032769985497,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
-0.026666666666666672,-0.08,0.008500000461935997,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
-0.016,-0.08,0.007135332096368074,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
-0.005333333333333343,-0.08,0.0,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
0.005333333333333329,-0.08,0.006128971464931965,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
0.016,-0.08,0.0,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
0.026666666666666658,-0.08,0.008500000461935997,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
0.03733333333333333,-0.08,0.0009058919386006892,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
0.048,-0.08,0.00576387532055378,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
0.05866666666666666,-0.08,0.003939759451895952,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
0.06933333333333332,-0.08,0.0021638963371515274,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
0.08,-0.08,0.0,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
-0.08,-0.06933333333333333,0.008500000461935997,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
-0.06933333333333333,-0.06933333333333333,0.0,0.0,0.0,1.0,2.4,40000.0,0.009,0.0,0.01,0.01,0.003,0.0
